0.881884 0.907610 0.923141 0.951969 0.957883 0.989959 0.996017 0.990388 0.996026 0.988813 0.899517 0.845029 0.972182 0.992410 0.974816 0.818247 0.868455 0.988241 0.994200 0.988774 0.981632 0.980422 0.970904 0.884318 0.877144 0.947802 0.974045 0.979841 0.930743 0.826078 0.962633 0.993698 0.966938 0.853271 0.899708 0.970718 0.969373 0.940243 0.901598 0.904875 0.811767 0.923128 0.984252 0.987734 0.986986 0.956098 0.813641 0.901208 0.978117 0.960553 0.870529 0.934949 0.985777 0.973767 0.935544 0.942910 0.883078 0.873855 0.969986 0.984271 0.966785 0.934853 0.900362 0.894939 0.941009 0.889416 0.879909 0.956869 0.972892 0.956516 0.951760 0.927732 0.814229 0.923739 0.972593 0.916127 0.851498 0.939928 0.940857 0.921819 0.930470 0.948318 0.932230 0.836421 0.851491 0.956552 0.950885 0.904579 0.905499 0.923537 0.930008 0.931154 0.921290 0.926087 0.939323 0.962181 0.929485 0.879130 0.862989 0.932080 0.973329 0.934227 0.823619 0.881653 0.945484 0.926691 0.899742 0.903803 0.926159 0.904213 0.948435 0.917222 0.891993 0.937050 0.906255 0.929697 0.924741 0.886295 0.901157 0.920968 0.931565 0.898809 0.894499 0.907651 0.910096 0.926052 0.925595 0.000000 
0.811968 0.992278 0.978665 0.816883 0.843653 0.977264 0.993821 0.998989 0.999437 0.997072 0.940486 0.773600 0.905433 0.979075 0.984796 0.758419 0.840903 0.990984 0.988252 0.981997 0.978289 0.983226 0.989255 0.969989 0.783314 0.914925 0.983400 0.986931 0.954578 0.700472 0.958963 0.997001 0.986496 0.861733 0.855669 0.951321 0.893827 0.862622 0.756707 0.857878 0.909732 0.960641 0.990173 0.989217 0.940189 0.778437 0.912956 0.951463 0.978181 0.975001 0.897077 0.913139 0.945945 0.881394 0.935688 0.983133 0.989975 0.977871 0.935891 0.859824 0.891679 0.898311 0.782760 0.935726 0.984950 0.958202 0.889818 0.922150 0.940663 0.939936 0.971322 0.952366 0.739523 0.929262 0.984727 0.932157 0.880401 0.937521 0.914517 0.925400 0.959114 0.930755 0.845311 0.900271 0.915418 0.903924 0.952224 0.911546 0.855734 0.920445 0.935479 0.967050 0.969579 0.950685 0.952793 0.953200 0.889534 0.869953 0.927490 0.894070 0.891401 0.922624 0.942067 0.896979 0.901449 0.927974 0.946997 0.907003 0.925362 0.937532 0.900930 0.853307 0.909023 0.935464 0.916901 0.943320 0.938692 0.886996 0.899903 0.918708 0.926886 0.911472 0.885999 0.911185 0.915435 0.924225 0.924170 0.000000 
0.836141 0.996759 0.986880 0.661558 0.758172 0.991002 0.999332 0.999055 0.995437 0.997999 0.997521 0.942304 0.799490 0.943130 0.988934 0.878226 0.733839 0.977092 0.985548 0.978505 0.970695 0.967930 0.974097 0.988352 0.922483 0.756417 0.982355 0.997860 0.942007 0.736294 0.877714 0.951386 0.984359 0.982697 0.995086 0.998712 0.983474 0.898383 0.748238 0.915836 0.935240 0.967369 0.990896 0.983589 0.871165 0.791252 0.961492 0.975662 0.979353 0.987531 0.939635 0.871577 0.906917 0.840723 0.930219 0.963420 0.973499 0.978859 0.964635 0.906138 0.902067 0.873972 0.767017 0.927606 0.985406 0.972994 0.909564 0.898221 0.926306 0.900308 0.949632 0.972169 0.925023 0.803840 0.926893 0.912072 0.910643 0.935118 0.944916 0.960738 0.951124 0.862296 0.886754 0.889265 0.889060 0.890656 0.943064 0.885282 0.915865 0.937955 0.907261 0.948466 0.974523 0.980516 0.967560 0.931797 0.866870 0.861572 0.946917 0.912390 0.883280 0.924685 0.940851 0.928065 0.864436 0.921736 0.960022 0.928549 0.884655 0.914067 0.934889 0.887686 0.869865 0.907220 0.938625 0.952162 0.929457 0.896904 0.928280 0.927395 0.917790 0.882120 0.870729 0.953551 0.926597 0.885802 0.914882 0.000000 
0.863811 0.930944 0.905578 0.699805 0.855293 0.995702 0.998061 0.985210 0.977520 0.967931 0.967277 0.936819 0.928490 0.988562 0.997113 0.994135 0.970573 0.844961 0.859694 0.949939 0.965995 0.864340 0.826443 0.958042 0.971750 0.796301 0.821995 0.973364 0.936508 0.908953 0.857323 0.827064 0.987052 0.990259 0.987297 0.982605 0.980568 0.987556 0.924931 0.740839 0.924725 0.897804 0.935306 0.977567 0.930413 0.799842 0.957790 0.993906 0.997126 0.994379 0.952271 0.887558 0.932867 0.829371 0.890755 0.956210 0.943368 0.892261 0.865738 0.960719 0.991571 0.987052 0.914052 0.815937 0.958610 0.987153 0.947070 0.865050 0.919723 0.903564 0.919497 0.955568 0.956929 0.885340 0.891001 0.877474 0.859548 0.979125 0.995957 0.984385 0.910977 0.895461 0.954683 0.909363 0.869164 0.830557 0.910534 0.939071 0.961482 0.955466 0.878894 0.906938 0.981240 0.990282 0.960335 0.900599 0.910957 0.868831 0.918054 0.905754 0.881529 0.929231 0.963774 0.921046 0.829449 0.927469 0.963464 0.947170 0.872685 0.887354 0.963993 0.963404 0.849668 0.841713 0.961997 0.954031 0.922935 0.895796 0.933514 0.950547 0.926631 0.821232 0.890508 0.966470 0.952313 0.904366 0.915469 0.000000 
0.913764 0.604928 0.929456 0.959734 0.962597 0.976990 0.960208 0.949696 0.888861 0.796133 0.917841 0.956055 0.984145 0.993910 0.979854 0.953219 0.958515 0.970335 0.951286 0.792876 0.934499 0.791436 0.793323 0.962662 0.976085 0.960205 0.836694 0.933641 0.993963 0.998998 0.995391 0.880994 0.664424 0.979713 0.977144 0.970046 0.973163 0.978528 0.958472 0.915705 0.941625 0.821558 0.879318 0.939433 0.862659 0.908813 0.950775 0.970028 0.969404 0.796905 0.853353 0.973282 0.980068 0.968242 0.968154 0.870957 0.819694 0.928273 0.950729 0.924520 0.945044 0.955430 0.917455 0.937803 0.972309 0.967660 0.953214 0.885924 0.848220 0.916510 0.923449 0.937099 0.953761 0.933340 0.883237 0.856164 0.874126 0.948348 0.976090 0.963697 0.903422 0.911282 0.971614 0.956977 0.848078 0.816741 0.860486 0.943094 0.971047 0.962482 0.939286 0.944785 0.942598 0.943815 0.912769 0.905211 0.949405 0.920324 0.831295 0.847381 0.938641 0.982508 0.992654 0.978154 0.895670 0.849439 0.935316 0.943873 0.898565 0.873401 0.955175 0.958582 0.914575 0.874243 0.913128 0.934820 0.915787 0.869325 0.921630 0.955958 0.920846 0.899220 0.882231 0.897460 0.927965 0.902498 0.937201 0.000000 
0.963511 0.779826 0.949628 0.974082 0.893282 0.907985 0.970340 0.996309 0.852702 0.594923 0.971749 0.980819 0.990782 0.994383 0.995284 0.994622 0.995295 0.982554 0.868080 0.893767 0.984870 0.993282 0.941512 0.746801 0.886249 0.867978 0.931357 0.986206 0.998635 0.997658 0.964963 0.821302 0.859062 0.900446 0.977529 0.988300 0.928915 0.883660 0.957142 0.992230 0.986130 0.954109 0.830106 0.790814 0.949218 0.981711 0.986582 0.978409 0.904553 0.864099 0.868092 0.868335 0.961866 0.982342 0.980119 0.947505 0.763044 0.918073 0.991098 0.971913 0.907985 0.906780 0.916692 0.929445 0.972912 0.976523 0.976073 0.909175 0.766834 0.918034 0.899535 0.952554 0.990288 0.992386 0.939835 0.831887 0.905020 0.928309 0.892851 0.917512 0.963033 0.957799 0.928581 0.860154 0.910068 0.931658 0.889271 0.861203 0.914127 0.947333 0.968590 0.990095 0.991249 0.977209 0.949385 0.918579 0.888447 0.882553 0.865079 0.877188 0.914823 0.967267 0.979239 0.963178 0.894690 0.863785 0.889671 0.931680 0.962796 0.954186 0.904401 0.868724 0.917895 0.912582 0.913812 0.920995 0.911064 0.929737 0.872099 0.882648 0.959877 0.978695 0.951067 0.887893 0.885417 0.882731 0.918848 0.000000 
0.963082 0.894422 0.932116 0.965120 0.951262 0.791421 0.889770 0.985304 0.810478 0.877557 0.894269 0.974739 0.997718 0.999755 0.999409 0.999533 0.999717 0.996155 0.906963 0.798762 0.976156 0.995415 0.992060 0.979325 0.921225 0.700849 0.961999 0.995001 0.998713 0.992344 0.943561 0.884129 0.877305 0.842050 0.935063 0.913414 0.799935 0.953602 0.996752 0.999594 0.996179 0.950180 0.857069 0.906152 0.816223 0.892113 0.955978 0.969135 0.927308 0.912792 0.960381 0.852311 0.899946 0.973936 0.986971 0.943548 0.700379 0.956681 0.998089 0.998243 0.995980 0.985325 0.928303 0.873966 0.968949 0.986266 0.956600 0.848046 0.816939 0.909622 0.892442 0.976382 0.992664 0.983473 0.907419 0.847185 0.921054 0.921838 0.828695 0.892027 0.958727 0.941797 0.920907 0.834614 0.920041 0.930424 0.914930 0.878386 0.856751 0.928805 0.976799 0.991137 0.975760 0.931097 0.938530 0.946793 0.898468 0.831506 0.885981 0.940024 0.892146 0.927587 0.958916 0.933301 0.894974 0.909693 0.864511 0.927846 0.966081 0.948060 0.917064 0.886848 0.892465 0.883999 0.926087 0.955685 0.917639 0.910496 0.871804 0.867219 0.965365 0.979419 0.950652 0.901680 0.893720 0.865653 0.920528 0.000000 
0.931243 0.951146 0.748411 0.857042 0.996050 0.844121 0.744370 0.984473 0.930675 0.740372 0.936351 0.987326 0.997995 0.997833 0.994907 0.996388 0.996168 0.990761 0.921666 0.700387 0.975374 0.998006 0.993638 0.970823 0.755523 0.826359 0.978595 0.996408 0.998921 0.998007 0.994938 0.969941 0.890520 0.656670 0.875751 0.947404 0.843305 0.937366 0.993407 0.996941 0.986529 0.951704 0.933502 0.913721 0.765432 0.898347 0.994467 0.998568 0.987992 0.937206 0.937917 0.855104 0.766243 0.972997 0.987707 0.934880 0.701088 0.900689 0.993036 0.998614 0.998741 0.996975 0.974045 0.911932 0.933767 0.915742 0.865708 0.828508 0.956930 0.974646 0.899413 0.880493 0.949050 0.930130 0.923122 0.884591 0.911652 0.901313 0.905197 0.918159 0.856994 0.928727 0.971939 0.871348 0.816090 0.903687 0.916843 0.920483 0.895239 0.890798 0.903528 0.921083 0.899441 0.957426 0.971391 0.931500 0.921014 0.904417 0.838227 0.916538 0.941585 0.936084 0.937176 0.880591 0.873708 0.902486 0.929772 0.963367 0.961471 0.907705 0.896145 0.910816 0.895394 0.891965 0.943485 0.945425 0.908923 0.893855 0.898244 0.858411 0.932131 0.952908 0.907990 0.921186 0.925613 0.856703 0.921985 0.000000 
0.677049 0.957714 0.489287 0.982394 0.995707 0.964217 0.803567 0.965945 0.975554 0.917989 0.815633 0.892438 0.965835 0.990694 0.990903 0.993873 0.998168 0.993425 0.876876 0.788693 0.969122 0.981789 0.972434 0.836697 0.828856 0.959395 0.839527 0.870158 0.975170 0.991637 0.996418 0.989787 0.942657 0.790412 0.800356 0.929307 0.855112 0.969180 0.998659 0.998468 0.995365 0.975036 0.944975 0.960927 0.917635 0.809626 0.877518 0.946471 0.974399 0.958099 0.906321 0.796768 0.790124 0.957906 0.990726 0.981543 0.918026 0.721082 0.932689 0.991711 0.994717 0.992268 0.977820 0.917367 0.891423 0.881391 0.851508 0.875052 0.953862 0.982051 0.957509 0.873663 0.920371 0.943533 0.832340 0.897734 0.964680 0.956939 0.933500 0.917854 0.927880 0.913165 0.939743 0.946735 0.812455 0.880215 0.895322 0.902237 0.932508 0.960738 0.946088 0.842298 0.904223 0.966546 0.935575 0.870660 0.936922 0.943664 0.869302 0.852052 0.956988 0.962356 0.931745 0.871578 0.859983 0.905022 0.932561 0.962642 0.951122 0.924283 0.925373 0.928796 0.889636 0.866122 0.917893 0.903868 0.937891 0.948871 0.867974 0.854121 0.953678 0.967375 0.901741 0.886929 0.944909 0.926444 0.898538 0.000000 
0.206932 0.970343 0.928843 0.926054 0.937924 0.963003 0.967455 0.947670 0.675895 0.896053 0.983277 0.931816 0.571288 0.957351 0.998417 0.999868 0.999303 0.990240 0.952543 0.929679 0.715293 0.947330 0.979290 0.815929 0.845349 0.976717 0.954265 0.792631 0.909860 0.992241 0.999366 0.998843 0.995015 0.979552 0.850672 0.661124 0.940463 0.945474 0.984136 0.994954 0.996236 0.988041 0.967991 0.958414 0.900225 0.907170 0.886167 0.825951 0.973686 0.987052 0.969948 0.893315 0.768340 0.911283 0.988924 0.995883 0.973870 0.781305 0.850086 0.966223 0.969182 0.975203 0.984383 0.932175 0.803903 0.864918 0.887528 0.943025 0.935214 0.912234 0.914727 0.912305 0.947159 0.897337 0.790488 0.939393 0.950641 0.947215 0.944491 0.931910 0.930343 0.875549 0.834405 0.944483 0.964795 0.939272 0.854178 0.861470 0.962382 0.971194 0.954891 0.926080 0.899356 0.933157 0.910718 0.868206 0.920943 0.937941 0.875447 0.865637 0.947615 0.958382 0.926025 0.857266 0.890703 0.943942 0.905641 0.913721 0.932029 0.916230 0.933142 0.961245 0.953525 0.895811 0.857806 0.903099 0.933683 0.942352 0.854582 0.876499 0.959435 0.953984 0.871867 0.888445 0.955655 0.943307 0.914497 0.000000 
