-0.7002 -0.7851 -0.8992 -0.9730 -0.9739 -0.9548 -0.6662 0.1996 0.6849 -1.0000 -1.0000 -0.8491 -0.9783 -0.9799 -0.9409 -1.0000 -1.0000 -1.0000 -1.0000 0.9019 -1.0000 -1.0000 -0.7411 -0.8393 -1.0000 -1.0000 -0.5051 -0.4842 -0.1912 -0.2376 -0.4995 -0.7265 -0.5581 -0.2906 -0.6650 -0.8509 -0.8557 -0.7266 -0.7825 -0.7245 -0.5538 -0.7413 -0.8104 -0.9008 -0.9610 -0.9689 -0.9661 -0.9660 -0.9727 -0.9753 -0.9741 -0.9744 -0.9710 -0.9588 -0.9536 -0.9446 -0.8659 -0.7393 -0.4668 -0.1675 -0.0142 0.0095 0.1945 0.2837 
-0.7529 -0.8325 -0.9138 -0.9777 -0.9882 -0.9858 -0.9421 -0.4790 0.6505 0.8039 -1.0000 -0.8748 -0.9766 -0.9720 -0.9087 -1.0000 -1.0000 -1.0000 -1.0000 0.8159 -1.0000 -1.0000 -0.7213 -0.4918 0.9214 0.8727 -0.4654 -0.2932 -1.0000 -0.0643 -0.3488 -0.4787 -0.0281 -0.1724 -0.6474 -0.8304 -0.8299 -0.6871 -0.7831 -0.7385 -0.7674 -0.8864 -0.9428 -0.9671 -0.9749 -0.9746 -0.9740 -0.9710 -0.9738 -0.9750 -0.9769 -0.9740 -0.9724 -0.9592 -0.9569 -0.9170 -0.8192 -0.6456 -0.3455 -0.0115 0.0690 0.1378 0.3517 0.3246 
-0.6995 -0.8234 -0.9222 -0.9825 -0.9870 -0.9873 -0.9803 -0.8144 -1.0000 -1.0000 -1.0000 -0.9058 -0.9741 -0.9436 -0.4423 -1.0000 -1.0000 -1.0000 -1.0000 0.8163 -1.0000 -1.0000 -0.3638 -1.0000 0.9482 0.9081 -0.3653 -1.0000 -1.0000 -1.0000 -0.2048 -0.5003 0.4649 0.2621 -0.6492 -0.8794 -0.8667 -0.7199 -0.8032 -0.8758 -0.8470 -0.9348 -0.9602 -0.9762 -0.9767 -0.9757 -0.9757 -0.9724 -0.9740 -0.9743 -0.9767 -0.9748 -0.9720 -0.9416 -0.9481 -0.8680 -0.5898 -0.3376 -0.0164 0.1852 0.3124 0.3174 0.5533 0.4628 
-0.6113 -0.8243 -0.9160 -0.9774 -0.9879 -0.9846 -0.9780 -0.7747 -1.0000 -1.0000 -0.4446 -0.8766 -0.9790 -0.9499 -0.2261 -1.0000 -1.0000 -1.0000 -1.0000 -1.0000 -1.0000 -1.0000 -1.0000 -1.0000 0.8922 0.8920 -0.2248 -1.0000 -1.0000 -1.0000 -0.6086 -0.8811 -0.3638 -0.2231 -0.7473 -0.8691 -0.9077 -0.7768 -0.8631 -0.9012 -0.9353 -0.9529 -0.9672 -0.9766 -0.9785 -0.9758 -0.9752 -0.9740 -0.9740 -0.9749 -0.9761 -0.9731 -0.9716 -0.9359 -0.9167 -0.7834 -0.3232 -1.0000 0.4205 0.5448 0.5830 0.5527 0.6893 0.5690 
-0.7584 -0.7965 -0.9175 -0.9810 -0.9852 -0.9827 -0.9019 -0.1148 -1.0000 0.7445 0.3147 -0.8570 -0.9783 -0.9770 -0.9293 0.8152 0.9688 0.9061 0.7423 -1.0000 -1.0000 -1.0000 -0.9002 -0.5515 0.6650 0.6444 -0.4264 -0.2222 -0.0554 -0.4473 -0.8559 -0.9671 -0.8565 -0.5877 -0.6919 -0.8136 -0.8193 -0.7835 -0.8645 -0.8793 -0.8841 -0.9333 -0.9367 -0.9597 -0.9736 -0.9765 -0.9760 -0.9745 -0.9747 -0.9771 -0.9764 -0.9755 -0.9725 -0.9648 -0.9644 -0.9550 -0.9294 -0.8803 -0.7665 -0.6445 -0.5514 -0.4617 -0.3274 -0.1905 
-0.7595 -0.8206 -0.9027 -0.9804 -0.9888 -0.9866 -0.9627 -0.5112 -1.0000 -1.0000 0.5271 -0.9053 -0.9748 -0.9721 -0.7937 0.7153 0.9565 0.8723 0.7840 -1.0000 -1.0000 -0.2930 -0.9494 -0.4116 -1.0000 -1.0000 -0.4913 -0.3520 -1.0000 -0.3179 -0.7347 -0.9012 -0.4137 -0.3927 -0.6699 -0.8494 -0.7338 -0.6797 -0.8396 -0.9178 -0.9303 -0.9554 -0.9649 -0.9738 -0.9773 -0.9768 -0.9769 -0.9752 -0.9758 -0.9775 -0.9786 -0.9764 -0.9752 -0.9655 -0.9639 -0.9537 -0.9313 -0.8290 -0.7423 -0.5664 -0.4050 -0.3225 -0.1749 -0.0431 
-0.6769 -0.8091 -0.9064 -0.9820 -0.9891 -0.9891 -0.9833 -0.8291 0.4554 0.8212 0.2418 -0.9481 -0.9720 -0.9478 -0.4429 0.7162 0.9314 0.9033 0.8104 -1.0000 -1.0000 -0.4501 -0.7443 -1.0000 -1.0000 -1.0000 -0.3376 -0.3185 -1.0000 -0.3464 -0.8791 -0.8932 -0.5227 -0.2631 -0.6423 -0.8370 -0.6388 -0.6750 -0.8696 -0.9547 -0.9566 -0.9682 -0.9718 -0.9770 -0.9779 -0.9770 -0.9760 -0.9752 -0.9758 -0.9777 -0.9787 -0.9769 -0.9758 -0.9646 -0.9611 -0.9381 -0.8897 -0.7286 -0.5008 -0.2457 -0.2055 -0.1263 -0.0492 -1.0000 
-0.6638 -0.8018 -0.8978 -0.9774 -0.9886 -0.9876 -0.9834 -0.6964 0.4302 0.7194 -0.0702 -0.9270 -0.9765 -0.9552 -0.1313 0.8185 0.9144 0.9339 0.7892 -1.0000 -1.0000 -1.0000 -0.3184 -1.0000 -1.0000 -1.0000 -0.4622 -0.3421 -0.0947 -0.4596 -0.7919 -0.8468 -0.5061 -0.5081 -0.6236 -0.7203 -0.6232 -0.8031 -0.9278 -0.9614 -0.9719 -0.9720 -0.9735 -0.9741 -0.9776 -0.9750 -0.9742 -0.9730 -0.9750 -0.9772 -0.9783 -0.9766 -0.9749 -0.9624 -0.9594 -0.9317 -0.8602 -0.6863 -0.4486 -0.2376 -0.1825 -0.1071 -1.0000 -1.0000 
-0.6681 -0.7915 -0.9063 -0.9758 -0.9857 -0.9856 -0.9554 -0.3283 0.1773 0.5277 0.2179 -0.9347 -0.9769 -0.9573 -0.7681 0.7459 0.8980 0.9440 0.8355 -0.5907 -0.4950 -1.0000 -1.0000 -1.0000 -1.0000 -0.0705 -0.5118 -0.7501 -0.8326 -0.7559 -0.8200 -0.6622 -0.6150 -0.6095 -0.3545 -0.4279 -0.5648 -0.8673 -0.9605 -0.9619 -0.9783 -0.9745 -0.9733 -0.9748 -0.9762 -0.9749 -0.9735 -0.9728 -0.9738 -0.9766 -0.9779 -0.9763 -0.9748 -0.9632 -0.9578 -0.9346 -0.8598 -0.8024 -0.6850 -0.5680 -0.5867 -0.4684 -0.3332 -0.2830 
-0.7580 -0.7939 -0.9079 -0.9827 -0.9864 -0.9814 -0.9316 0.1717 0.4317 0.6684 0.6332 -0.8994 -0.9785 -0.9499 -0.9503 0.5780 0.8689 0.9540 0.8806 -0.6680 -0.7021 -1.0000 -1.0000 -1.0000 -0.4441 -0.4336 -0.6724 -0.9345 -0.9468 -0.9562 -0.8408 -0.8147 -0.5082 -0.4514 0.1829 -0.3164 -0.5206 -0.8815 -0.9435 -0.9610 -0.9745 -0.9748 -0.9746 -0.9717 -0.9758 -0.9746 -0.9749 -0.9719 -0.9744 -0.9775 -0.9786 -0.9763 -0.9749 -0.9682 -0.9619 -0.9500 -0.9327 -0.9203 -0.9109 -0.9006 -0.8755 -0.8140 -0.7564 -0.6617 
-0.7479 -0.7950 -0.9209 -0.9828 -0.9865 -0.9833 -0.9510 0.4314 0.7368 0.7461 0.5407 -0.9039 -0.9695 -0.9706 -0.9020 0.7141 0.8992 0.9521 0.8572 -0.5867 -0.9297 -0.6201 -1.0000 -1.0000 -0.6444 -0.6232 -0.9382 -0.9441 -0.9439 -0.9393 -0.9203 -0.7715 -0.4755 -0.0101 0.4034 -0.3584 -0.5362 -0.7988 -0.8955 -0.9369 -0.9672 -0.9753 -0.9680 -0.9702 -0.9721 -0.9723 -0.9724 -0.9715 -0.9737 -0.9777 -0.9781 -0.9771 -0.9748 -0.9685 -0.9654 -0.9537 -0.9401 -0.9399 -0.9370 -0.9294 -0.9092 -0.8740 -0.8142 -0.7559 
-0.7651 -0.7911 -0.9133 -0.9778 -0.9860 -0.9845 -0.9465 0.5668 0.7289 0.7417 0.5049 -0.8890 -0.9750 -0.9786 -0.8143 0.7770 0.9312 0.9371 0.7690 -0.5275 -0.7158 -0.9413 -0.9580 -0.8760 -0.9040 -0.9418 -0.9624 -0.9720 -0.9526 -0.9734 -0.8942 -0.8685 -0.1103 0.4554 0.6490 -0.2205 -0.3742 -0.6960 -0.8388 -0.9289 -0.9615 -0.9735 -0.9663 -0.9621 -0.9692 -0.9709 -0.9723 -0.9711 -0.9736 -0.9770 -0.9780 -0.9771 -0.9744 -0.9678 -0.9668 -0.9557 -0.9492 -0.9497 -0.9378 -0.9386 -0.9071 -0.8793 -0.7868 -0.7701 
-0.7498 -0.7669 -0.8931 -0.9765 -0.9802 -0.9762 -0.9054 0.4592 0.7198 0.7474 0.4835 -0.8494 -0.9751 -0.9785 -0.8510 0.5711 0.9133 0.9380 0.6785 -0.3328 -0.1110 -0.8214 -0.9858 -0.8146 -0.8876 -0.8253 -0.9209 -0.9787 -0.9715 -0.9686 -0.9601 -0.8862 -0.1011 0.4863 0.5272 0.1644 -0.0786 -0.4849 -0.7545 -0.9060 -0.9510 -0.9741 -0.9681 -0.9631 -0.9702 -0.9744 -0.9743 -0.9731 -0.9750 -0.9771 -0.9778 -0.9769 -0.9743 -0.9691 -0.9655 -0.9593 -0.9590 -0.9570 -0.9447 -0.9514 -0.9183 -0.8925 -0.8295 -0.7806 
-0.6846 -0.7293 -0.8800 -0.9806 -0.9829 -0.9745 -0.9110 0.5246 0.7959 0.8135 0.5156 -0.8253 -0.9715 -0.9724 -0.9099 0.3914 0.8954 0.9273 0.5942 -1.0000 -1.0000 -0.8280 -0.9196 -0.6570 -0.6415 -0.4833 -0.8741 -0.9782 -0.9495 -0.9829 -0.9539 -0.8208 -1.0000 0.6293 0.6392 0.3965 0.3547 -0.1987 -0.5849 -0.8322 -0.9360 -0.9662 -0.9699 -0.9650 -0.9704 -0.9732 -0.9750 -0.9732 -0.9747 -0.9757 -0.9772 -0.9763 -0.9739 -0.9662 -0.9633 -0.9589 -0.9565 -0.9560 -0.9486 -0.9427 -0.9110 -0.8719 -0.8020 -0.7689 
-0.5846 -0.6916 -0.8979 -0.9809 -0.9854 -0.9799 -0.9387 0.4925 0.8134 0.8114 0.4680 -0.8320 -0.9693 -0.9594 -0.9243 0.4047 0.9217 0.9592 0.8476 -0.4825 -0.8595 -0.7755 -0.8426 -0.2412 -0.6135 -0.6890 -0.9450 -0.9694 -0.9454 -0.9753 -0.9494 -0.7520 -1.0000 0.7059 0.6616 0.2861 0.5476 0.1619 -0.4544 -0.7629 -0.9118 -0.9573 -0.9660 -0.9668 -0.9695 -0.9727 -0.9756 -0.9744 -0.9741 -0.9760 -0.9774 -0.9764 -0.9739 -0.9671 -0.9609 -0.9579 -0.9580 -0.9559 -0.9506 -0.9438 -0.9199 -0.8757 -0.8260 -0.8105 
-0.6811 -0.7677 -0.9327 -0.9816 -0.9840 -0.9758 -0.7802 0.3940 0.7667 0.7937 0.5262 -0.8754 -0.9721 -0.9606 -0.9246 0.1002 0.9197 0.9565 0.8546 -0.7234 -0.8521 -0.4179 -0.8291 -0.4265 -0.8940 -0.9191 -0.9641 -0.9691 -0.9387 -0.9554 -0.9458 -0.6773 -1.0000 0.6451 0.7506 0.3602 0.5680 0.3495 -0.3155 -0.5809 -0.9006 -0.9554 -0.9664 -0.9633 -0.9692 -0.9703 -0.9732 -0.9723 -0.9740 -0.9768 -0.9778 -0.9765 -0.9749 -0.9664 -0.9603 -0.9539 -0.9519 -0.9461 -0.9371 -0.9253 -0.8942 -0.8347 -0.7693 -0.7657 
-0.7674 -0.8214 -0.9419 -0.9755 -0.9517 -0.8073 -0.5469 0.2863 0.7129 0.7533 0.5224 -0.8802 -0.9728 -0.9576 -0.9593 -0.2108 0.9384 0.9597 0.9137 -0.5890 -0.4178 -1.0000 -0.8596 -0.8479 -0.9131 -0.9558 -0.9611 -0.9688 -0.9369 -0.9526 -0.9526 -0.6867 -1.0000 0.6475 0.8230 0.6069 0.6370 0.3869 -0.1725 -0.3887 -0.7932 -0.9601 -0.9574 -0.9625 -0.9679 -0.9710 -0.9664 -0.9683 -0.9709 -0.9768 -0.9770 -0.9763 -0.9740 -0.9647 -0.9592 -0.9453 -0.9505 -0.9353 -0.9232 -0.9168 -0.8683 -0.7779 -0.7338 -0.6709 
-0.7601 -0.8067 -0.9393 -0.9711 -0.9082 -0.5995 -0.0913 0.4833 0.7972 0.7701 0.4839 -0.8764 -0.9796 -0.9671 -0.9698 -0.5700 0.9372 0.9540 0.8674 -0.4546 -1.0000 -1.0000 -0.6857 -0.6767 -0.6105 -0.9292 -0.9157 -0.9687 -0.9201 -0.9652 -0.9421 -0.7592 0.7781 0.8303 0.8933 0.8137 0.7788 0.6831 0.2016 0.0405 -0.5344 -0.9034 -0.9502 -0.9583 -0.9628 -0.9622 -0.9633 -0.9595 -0.9653 -0.9731 -0.9746 -0.9755 -0.9706 -0.9592 -0.9567 -0.9111 -0.9163 -0.8966 -0.8697 -0.8688 -0.8062 -0.7420 -0.6296 -0.6021 
-0.6979 -0.7490 -0.8996 -0.9730 -0.9683 -0.8809 -0.2870 0.4999 0.7704 0.7363 0.4078 -0.8599 -0.9776 -0.9711 -0.9599 -0.4027 0.9330 0.9437 0.8656 -0.1987 -0.3501 -0.0476 -0.6296 -0.2754 -1.0000 -0.7559 -0.8850 -0.9475 -0.8323 -0.9412 -0.9258 -0.3720 0.9096 0.8838 0.9094 0.8348 0.7825 0.8371 0.5909 0.5586 0.1631 -0.5412 -0.8617 -0.9387 -0.9439 -0.9379 -0.9382 -0.9108 -0.9483 -0.9630 -0.9681 -0.9712 -0.9680 -0.9436 -0.9406 -0.8245 -0.7508 -0.7847 -0.7102 -0.7410 -0.6031 -0.6157 -0.4822 -0.4671 
-0.6066 -0.7025 -0.8254 -0.9654 -0.9834 -0.9658 -0.6463 0.2220 0.6865 0.7123 0.4279 -0.6905 -0.9649 -0.9750 -0.9615 0.0369 0.9535 0.9009 0.8949 0.4154 -0.4818 -0.3843 -0.6798 0.3649 0.7085 -0.5639 -0.8598 -0.8232 -0.7329 -0.7607 -0.1450 0.7036 0.9421 0.9056 0.9372 0.8940 0.8345 0.8978 0.7424 0.8157 0.6351 -0.0540 -0.6809 -0.8452 -0.8790 -0.7933 -0.7766 -0.7058 -0.9157 -0.9568 -0.9710 -0.9686 -0.9660 -0.9289 -0.8610 -0.5478 -0.2902 -0.2609 -0.3583 -0.4199 -0.3221 -0.2978 -0.3137 -0.2689 
-0.6076 -0.6999 -0.8173 -0.9604 -0.9819 -0.9784 -0.8302 -0.0699 0.6839 0.6605 0.4690 -0.5407 -0.9722 -0.9768 -0.9665 -0.1346 0.9650 0.9121 0.9449 0.7850 -0.5230 -0.9029 -0.7835 0.7793 0.8793 -0.4136 -0.8903 -0.4675 -0.2192 0.2832 0.8609 0.9174 0.9454 0.8965 0.9434 0.9221 0.8716 0.9334 0.8843 0.9058 0.7783 0.2596 -0.2838 -0.5128 -0.5238 -0.4723 -0.4532 -0.5079 -0.8472 -0.9483 -0.9671 -0.9635 -0.9612 -0.9132 -0.8220 -0.2825 0.0621 0.1083 0.0391 -0.0937 -0.0949 -0.0987 -0.1287 -0.0474 
-0.7069 -0.7585 -0.8479 -0.9657 -0.9854 -0.9853 -0.9177 -0.4590 0.6310 0.6738 0.4941 -0.7151 -0.9792 -0.9776 -0.9761 -0.6310 0.9648 0.9282 0.9346 0.7592 -0.6604 -0.9516 -0.8038 0.8160 0.9006 -0.1540 -0.7665 0.1580 0.7588 0.7891 0.9488 0.9441 0.9541 0.9137 0.9316 0.9033 0.8489 0.9156 0.8825 0.8821 0.7499 0.2303 -0.1564 -0.4044 -0.3894 -0.4489 -0.4429 -0.4365 -0.7347 -0.9257 -0.9603 -0.9585 -0.9346 -0.8930 -0.7005 -0.0776 0.2056 0.3202 0.2421 0.0802 0.1098 0.0528 0.0548 0.1302 
-0.7336 -0.7863 -0.8740 -0.9718 -0.9872 -0.9870 -0.9675 -0.7679 0.4782 0.6737 0.3818 -0.8281 -0.9792 -0.9777 -0.9802 -0.6871 0.9540 0.9459 0.9306 -1.0000 -0.4519 -0.8214 -0.5842 0.7746 0.9142 0.4052 -0.4665 0.6927 0.9068 0.9113 0.9527 0.9481 0.9614 0.9084 0.9142 0.8732 0.8066 0.8963 0.8356 0.8584 0.7292 0.1644 -0.3108 -0.5971 -0.5225 -0.6882 -0.6966 -0.6531 -0.8333 -0.9465 -0.9680 -0.9523 -0.9544 -0.9091 -0.6647 -0.4630 -0.1452 -0.1053 0.0460 -0.1127 -0.1078 -0.1352 -0.1927 0.0723 
-0.7447 -0.8038 -0.8957 -0.9746 -0.9872 -0.9888 -0.9778 -0.8753 0.2238 0.5529 0.2465 -0.8569 -0.9794 -0.9750 -0.9808 -0.7149 0.9442 0.9521 0.9249 -1.0000 -0.2755 -0.5946 -0.3062 0.6356 0.9416 0.7682 -0.0455 0.7719 0.8972 0.9324 0.9596 0.9373 0.9607 0.8636 0.7259 0.7757 0.6952 0.8263 0.7774 0.6931 0.5589 -0.0931 -0.5687 -0.8134 -0.7544 -0.8879 -0.8882 -0.9114 -0.9400 -0.9684 -0.9732 -0.9692 -0.9687 -0.9417 -0.8864 -0.7651 -0.7298 -0.5608 -0.6046 -0.4547 -0.3981 -0.5631 -0.5912 -0.2415 
-0.7765 -0.8390 -0.9353 -0.9831 -0.9899 -0.9897 -0.9804 -0.9232 0.1589 0.5913 0.2215 -0.9187 -0.9768 -0.9731 -0.9730 -0.7060 0.9390 0.9648 0.9327 -1.0000 -0.7146 -0.1761 0.0804 0.6648 0.9577 0.8693 0.0218 0.6554 0.8974 0.9286 0.9544 0.9321 0.9657 0.9120 0.4670 0.6663 0.5178 0.7463 0.7263 0.6868 0.4607 -0.1983 -0.6796 -0.8946 -0.8918 -0.9260 -0.9210 -0.9352 -0.9535 -0.9705 -0.9757 -0.9764 -0.9668 -0.9529 -0.9357 -0.8490 -0.8124 -0.8821 -0.8005 -0.6751 -0.7068 -0.7787 -0.6646 -0.3781 
-0.7470 -0.8400 -0.9425 -0.9858 -0.9899 -0.9898 -0.9768 -0.9122 0.0698 0.5807 0.1868 -0.9208 -0.9758 -0.9766 -0.9757 -0.7625 0.9213 0.9700 0.8808 -0.6970 -0.7196 -0.1110 -0.0688 -1.0000 0.9162 0.7595 -0.3175 0.4091 0.8637 0.8621 0.9266 0.8834 0.9188 0.8682 0.4809 0.4915 -0.0610 0.4326 0.5593 0.4103 0.1677 -0.4826 -0.8391 -0.9458 -0.9510 -0.9557 -0.9418 -0.9485 -0.9604 -0.9740 -0.9765 -0.9759 -0.9714 -0.9625 -0.9410 -0.8994 -0.9017 -0.9222 -0.9120 -0.9016 -0.8471 -0.8793 -0.8069 -0.6098 
-0.7767 -0.8366 -0.9386 -0.9845 -0.9878 -0.9880 -0.9307 -0.7669 0.0069 0.6744 0.1931 -0.9254 -0.9739 -0.9772 -0.9806 -0.8896 0.8709 0.9631 0.8983 -0.4418 -0.2601 0.4742 -0.3461 -1.0000 0.8888 0.6754 -0.2678 0.3637 0.8684 0.8352 0.9347 0.9135 0.8336 0.7028 0.6783 0.6171 0.2968 0.4590 0.2394 -0.0588 -0.4648 -0.8663 -0.9389 -0.9619 -0.9671 -0.9652 -0.9638 -0.9632 -0.9703 -0.9740 -0.9775 -0.9761 -0.9735 -0.9642 -0.9492 -0.9345 -0.9319 -0.9363 -0.9531 -0.9457 -0.9267 -0.9224 -0.8497 -0.8112 
